SiteID,Date-Time,ac_power,ac_power_1,ac_voltage,ambient_temp,dc_neg_current,dc_neg_voltage,dc_pos_current,dc_pos_voltage,dc_power,dc_power_1,dc_power_2,inverter_temp_2,inveter_temp,module_temp_1,module_temp_2,module_temp_3,poa_irradiance
50,2009-03-12 08:45:00,3010.978,1516.584,0,-3.96,6.61,246.98,6.625,249.788,3285.991,1654.8455,1632.5378,30.3,28.615,15.985,0,0,482.541
50,2009-03-12 09:00:00,3488.245,1756.211,0,-3.487,7.813,242.175,7.841,244.683,3809.694,1918.5594,1892.11328,32.969,30.961,16.18,0,0,566.027
50,2009-03-12 09:15:00,3907.575,1968.068,0,-2.936,8.888,238.432,8.905,241.287,4267.092,2148.66074,2119.18362,35.01,31.824,16.456,0,0,641.488
50,2009-03-12 09:30:00,3507.013,1766.302,0,-1.426,8.106,234.403,8.121,237.231,3824.18,1926.55295,1900.07072,34.662,32.151,16.777,0,0,580.578
50,2009-03-12 09:45:00,3125.468,1566.231,0,-1.187,7.135,237.251,7.265,235.255,3409.375,1709.12758,1692.78589,33.003,31.705,17.163,0,0,507.314
50,2009-03-12 10:00:00,4406.887,2218.693,0,-0.665,10.399,228.399,10.29,235.049,4802.204,2418.65421,2375.1212,36.373,33.957,17.483,0,0,740.039
50,2009-03-12 10:15:00,4232.881,2127.14,0,0.317,9.934,231.211,10.053,231.033,4614.634,2322.57475,2296.85007,36.706,33.957,17.819,0,0,713.216
50,2009-03-12 10:30:00,4589.169,2292.343,0,1.278,11.366,220,11.729,212.358,4990.474,2490.74698,2500.52,37.838,35.005,18.142,0,0,803.679
50,2009-03-12 10:45:00,4895.431,2454.466,0,2.57,11.951,222.641,12.277,217.181,5326.649,2666.33114,2660.78259,38.683,35.164,18.476,0,0,868.943
50,2009-03-12 11:00:00,5442.458,2743.83,0,3.946,13.422,219.283,13.972,213.686,5925.113,2985.62079,2943.21643,39.604,36.289,18.816,0,0,1009.387
50,2009-03-12 11:15:00,5793.714,2909.089,0,4.77,15.129,207.781,15.094,210.004,6311.501,3169.80038,3143.51875,40.407,37.236,19.143,0,0,1099.9
50,2009-03-12 11:30:00,6159.649,3087.083,0,3.167,15.553,215.91,15.651,215.248,6725.516,3368.84645,3358.04823,40.896,37.496,19.335,0,0,1134.247
50,2009-03-12 11:45:00,6047.14,3030.242,0,3.643,15.07,218.815,15.214,217.474,6609.171,3308.64944,3297.54205,41.007,37.271,19.21,0,0,1087.557
50,2009-03-12 12:00:00,6246.348,3125.404,0,4.114,15.556,219.65,15.791,216.39,6831.859,3417.01449,3416.8754,40.93,37.394,19.006,0,0,1132.488
50,2009-03-12 12:15:00,6158.002,3089.119,0,4.55,15.764,212.953,15.796,213.714,6728.735,3375.82634,3356.99109,41.095,37.786,19.064,0,0,1137.725
50,2009-03-12 12:30:00,5174.764,2599.97,0,4.528,12.946,218.298,12.932,220.464,5649.245,2851.04045,2826.08591,40.602,37.559,19.14,0,0,929.795
50,2009-03-12 12:45:00,5062.487,2551.942,0,5.558,12.124,226.869,12.216,228.916,5536.704,2796.43786,2750.55976,39.25,36.728,19.1,0,0,900.279
50,2009-03-12 13:00:00,4461.455,2240.972,0,6.71,11.449,213.794,11.438,214.301,4870.002,2451.17484,2447.72751,39.888,37.339,19.189,0,0,814.579
50,2009-03-12 13:15:00,3670.838,1847.863,0,5.284,8.978,223.811,8.684,232.845,4009.575,2022.02598,2009.37516,37.095,35.692,19.208,0,0,622.782
50,2009-03-12 13:30:00,6098.052,3065.581,0,6.85,15.563,212.677,15.703,213.083,6655.102,3346.04235,3309.89215,39.85,36.47,19.248,0,0,1126.642
50,2009-03-12 13:45:00,5588.516,2803.541,0,7.813,14.368,211.893,14.098,217.747,6110.356,3069.79721,3044.47862,40.098,37.059,19.266,0,0,1026.818
50,2009-03-12 14:00:00,4661.612,2353.381,0,7.331,11.695,215.091,11.494,222.983,5080.056,2562.9666,2515.48925,39.197,36.237,19.229,0,0,817.14
50,2009-03-12 14:15:00,4822.951,2428.968,0,7.11,11.844,220.446,11.903,222.175,5255.478,2644.54903,2610.96242,39.246,36.125,19.195,0,0,838.381
50,2009-03-12 14:30:00,3024.846,1526.252,0,6.474,7.468,220.056,7.249,230.984,3299.681,1674.40302,1643.37821,37.657,35.871,19.214,0,0,511.769
50,2009-03-12 14:45:00,2177.557,1097.677,0,6.274,5.205,229.363,4.961,240.697,2383.823,1194.09782,1193.83442,35.691,34.852,19.277,0,0,355.61
50,2009-03-12 15:00:00,2452.15,1234.809,0,5.996,5.598,238.333,5.597,240.655,2680.266,1346.94604,1334.18813,34.426,33.3,19.254,0,0,388.274
50,2009-03-12 15:15:00,3311.003,1670.398,0,6.283,7.838,228.801,7.56,241.63,3615.994,1826.7228,1793.34224,36.326,34.429,19.204,0,0,547.171
50,2009-03-12 15:30:00,2752.717,1386.087,0,6.814,6.453,231.26,6.373,237.712,3005.929,1514.93858,1492.32078,35.766,33.645,19.191,0,0,452.185
50,2009-03-12 15:45:00,2220.494,1118.113,0,6.271,5.101,236.843,5.096,239.106,2428.003,1218.48418,1208.13614,34.709,32.918,19.314,0,0,356.646
50,2009-03-12 16:00:00,1411.436,710.035,0,5.499,3.276,236.916,3.278,238.039,1556.789,780.29184,776.13682,32.855,31.199,19.278,0,0,227.915
50,2009-03-12 16:15:00,1409.152,708.614,0,5.767,3.264,237.348,3.233,240.805,1553.326,778.52257,774.70387,30.112,28.907,19.301,0,0,223.304
50,2009-03-12 16:30:00,1303.757,655.65,0,5.877,3.026,237.388,2.991,241.048,1440.954,720.97457,718.33609,29.826,28.888,19.239,0,0,208.714
50,2009-03-12 16:45:00,809.516,406.364,0,5.229,1.965,232.151,1.932,235.258,910.747,454.51846,456.17672,24.995,25.283,19.242,0,0,128.552
50,2009-03-12 17:00:00,979.795,491.868,0,5.789,2.334,234.231,2.286,238.819,1092.707,545.94023,546.69515,24.63,25.008,19.243,0,0,160.414
50,2009-03-12 17:15:00,794.873,399.142,0,5.406,1.93,232.126,1.893,235.571,895.193,445.9359,448.00318,23.774,24.324,19.195,0,0,132.265
50,2009-03-12 17:30:00,509.441,255.565,0,5.155,1.304,228.317,1.276,229.578,590.651,292.94153,297.72537,22.47,23.005,19.15,0,0,84.699
50,2009-03-12 17:45:00,463.045,232.198,0,4.753,1.211,225.216,1.175,227.735,540.595,267.58863,272.73658,21.987,22.365,19.105,0,0,78.732
50,2009-03-12 18:00:00,259.876,130.117,0,4.526,0.755,215.545,0.724,216.173,320.438,156.50925,162.73648,21.267,21.383,19.033,0,0,47.299
50,2009-03-12 18:15:00,75.825,38.125,0,4.155,0.328,196.326,0.291,198.204,122.332,57.67736,64.39493,21.043,21.069,19.006,0,0,17.662
50,2009-03-12 18:30:00,17.556,8.931,0,3.056,0.143,209.286,0.119,205.04,52.723,24.39976,29.9279,20.345,20.303,18.868,0,0,8.571
50,2009-03-12 18:45:00,-1.802,-1.207,0,2.357,0.066,205.322,0.03,205.459,19.583,6.16377,13.55125,19.234,19.108,18.58,0,0,3.85
50,2009-03-12 19:00:00,-1.45,-1.031,0,2.459,0.064,155.626,0.027,156.494,14.464,4.22534,9.96006,19.267,19.039,18.268,0,0,1.404
50,2009-03-12 19:15:00,-0.051,-0.272,0,2.379,0.015,119.097,0,118.536,1.894,0,1.78646,19.026,18.966,18.164,0,0,-3.744
50,2009-03-12 19:30:00,0.698,0.125,0,2.136,0.009,28.314,0.001,27.346,0.287,0.02735,0.25483,19.054,19.017,18.145,0,0,-4.871
50,2009-03-12 19:45:00,0.65,0.078,0,1.722,0.009,1.823,0.001,1.073,0.017,0.00107,0.01641,19.106,18.817,18.239,0,0,-4.166
50,2009-03-12 20:00:00,0.643,0.072,0,0.99,0.009,0.558,0,0.007,0.005,0,0.00502,17.734,17.477,18.071,0,0,-4.65
50,2009-03-12 20:15:00,0.635,0.064,0,1.1,0.009,0.532,0.001,0.008,0.005,0.00001,0.00479,17.519,17.203,17.796,0,0,-3.285
50,2009-03-12 20:30:00,0.635,0.063,0,1.329,0.009,0.586,0,0.007,0.005,0,0.00527,17.478,17.177,17.651,0,0,-3.501
50,2009-03-12 20:45:00,0.658,0.086,0,1.397,0.009,0.708,0,0.008,0.007,0,0.00637,17.499,17.2,17.591,0,0,-3.729
50,2009-03-12 21:00:00,0.667,0.095,0,1.438,0.009,0.662,0,0.007,0.006,0,0.00596,17.871,17.683,17.664,0,0,-3.798
50,2009-03-12 21:15:00,0.638,0.066,0,1.383,0.009,0.38,0,0.008,0.003,0,0.00342,18.145,18.024,17.864,0,0,-3.692
50,2009-03-12 21:30:00,0.635,0.063,0,0.952,0.009,0.407,0,0.008,0.004,0,0.00366,18.489,18.223,18.051,0,0,-4.643
50,2009-03-12 21:45:00,0.635,0.063,0,0.888,0.009,0.396,0,0.007,0.003,0,0.00356,18.467,18.375,18.237,0,0,-3.958
50,2009-03-12 22:00:00,0.777,0.174,0,0.844,0.009,0.442,0.001,0.008,0.004,0.00001,0.00398,18.328,18.307,18.39,0,0,-3.714
50,2009-03-12 22:15:00,0.75,0.177,0,1.049,0.008,0.522,0,0.008,0.004,0,0.00418,18.213,18.224,18.45,0,0,-3.659
50,2009-03-12 22:30:00,0.698,0.127,0,1.153,0.008,0.439,0,0.007,0.004,0,0.00351,18.198,18.264,18.477,0,0,-3.126
50,2009-03-12 22:45:00,0.748,0.176,0,1.245,0.008,0.313,0,0.008,0.003,0,0.0025,18.192,18.228,18.504,0,0,-3.898
50,2009-03-12 23:00:00,0.696,0.125,0,1.132,0.008,0.233,0,0.007,0.002,0,0.00186,18.181,18.219,18.505,0,0,-4.318
50,2009-03-12 23:15:00,0.643,0.071,0,0.633,0.008,0.258,0,0.008,0.002,0,0.00206,18.22,18.248,18.52,0,0,-5.28
50,2009-03-12 23:30:00,0.637,0.066,0,0.236,0.008,0.391,0,0.007,0.003,0,0.00313,17.932,18.044,18.486,0,0,-6.155
50,2009-03-12 23:45:00,0.635,0.063,0,0.336,0.008,0.398,0,0.008,0.003,0,0.00318,17.712,17.906,18.385,0,0,-4.552
50,2009-03-13 00:00:00,0.635,0.063,0,0.333,0.008,0.418,0,0.007,0.003,0,0.00334,17.92,17.986,18.317,0,0,-3.555
50,2009-03-13 00:15:00,0.635,0.063,0,0.551,0.008,0.414,0,0.007,0.003,0,0.00331,17.889,17.872,18.283,0,0,-3.839
50,2009-03-13 00:30:00,0.638,0.067,0,0.593,0.008,0.446,0,0.008,0.004,0,0.00357,17.537,17.355,18.163,0,0,-3.493
50,2009-03-13 00:45:00,0.639,0.068,0,0.647,0.008,0.422,0.001,0.008,0.004,0.00001,0.00338,17.22,17.089,17.983,0,0,-3.276
50,2009-03-13 01:00:00,0.635,0.063,0,0.541,0.009,0.427,0,0.008,0.004,0,0.00384,17.017,16.844,17.744,0,0,-3.911
50,2009-03-13 01:15:00,0.635,0.063,0,0.402,0.009,0.401,0,0.007,0.004,0,0.00361,17.014,16.994,17.615,0,0,-4.617
50,2009-03-13 01:30:00,0.635,0.063,0,0.015,0.009,0.437,0,0.007,0.004,0,0.00393,16.424,16.502,17.399,0,0,-5.148
50,2009-03-13 01:45:00,0.635,0.063,0,-0.95,0.01,0.518,0.001,0.008,0.005,0.00001,0.00518,15.604,15.676,16.839,0,0,-4.951
50,2009-03-13 02:00:00,0.635,0.063,0,-1.334,0.01,0.472,0,0.008,0.005,0,0.00472,15.549,15.538,16.353,0,0,-4.871
50,2009-03-13 02:15:00,0.635,0.064,0,-1.775,0.01,0.323,0,0.009,0.003,0,0.00323,15.346,15.359,16.013,0,0,-4.457
50,2009-03-13 02:30:00,0.635,0.063,0,-2.211,0.011,0.315,0.001,0.007,0.003,0.00001,0.00347,15.095,15.128,15.737,0,0,-4.866
50,2009-03-13 02:45:00,0.635,0.063,0,-2.082,0.011,0.316,0,0.008,0.004,0,0.00348,15.28,15.049,15.515,0,0,-4.816
50,2009-03-13 03:00:00,0.639,0.066,0,-2.498,0.011,0.356,0,0.007,0.004,0,0.00392,15.3,15.127,15.433,0,0,-5.401
50,2009-03-13 03:15:00,0.656,0.085,0,-2.341,0.011,0.392,0,0.008,0.004,0,0.00431,15.375,15.183,15.387,0,0,-5.529
50,2009-03-13 03:30:00,0.666,0.095,0,-2.234,0.011,0.336,0,0.007,0.004,0,0.0037,15.705,15.535,15.414,0,0,-5.724
50,2009-03-13 03:45:00,0.675,0.104,0,-2.252,0.011,0.366,0,0.007,0.004,0,0.00403,15.808,15.702,15.588,0,0,-6.073
50,2009-03-13 04:00:00,0.726,0.153,0,-3.128,0.011,0.466,0,0.007,0.005,0,0.00513,15.891,15.71,15.738,0,0,-7.046
50,2009-03-13 04:15:00,0.741,0.159,0,-3.188,0.011,0.348,0,0.008,0.004,0,0.00383,15.866,15.652,15.797,0,0,-5.863
50,2009-03-13 04:30:00,0.768,0.181,0,-2.728,0.011,0.365,0,0.008,0.004,0,0.00402,16.066,15.835,15.861,0,0,-4.539
50,2009-03-13 04:45:00,0.795,0.19,0,-3.319,0.011,0.318,0.001,0.008,0.003,0.00001,0.0035,16.085,15.882,15.915,0,0,-4.864
50,2009-03-13 05:00:00,0.792,0.189,0,-3.583,0.011,0.3,0.001,0.008,0.003,0.00001,0.0033,16.104,15.923,15.983,0,0,-5.328
50,2009-03-13 05:15:00,0.773,0.171,0,-4.23,0.011,0.249,0,0.008,0.003,0,0.00274,16.327,16.136,16.111,0,0,-5.798
50,2009-03-13 05:30:00,0.767,0.167,0,-3.396,0.01,0.248,0,0.008,0.003,0,0.00248,16.279,16.152,16.207,0,0,-5.341
50,2009-03-13 05:45:00,0.709,0.117,0,-3.991,0.01,0.269,0.001,0.008,0.003,0.00001,0.00269,15.965,15.836,16.173,0,0,-4.892
50,2009-03-13 06:00:00,0.793,0.182,0,-4.338,0.011,0.233,0,0.008,0.002,0,0.00256,16.045,15.915,16.183,0,0,-5.436
50,2009-03-13 06:15:00,0.67,0.083,0,-4.165,0.01,0.238,0,0.008,0.002,0,0.00238,16.202,15.989,16.228,0,0,-5.115
50,2009-03-13 06:30:00,0.635,0.063,0,-4.233,0.01,0.247,0,0.008,0.003,0,0.00247,15.939,15.776,16.163,0,0,-5.458
50,2009-03-13 06:45:00,0.638,0.066,0,-4.584,0.01,1.358,0.001,0.565,0.014,0.00057,0.01358,15.88,15.826,16.136,0,0,-5.248
50,2009-03-13 07:00:00,0.646,0.074,0,-4.746,0.011,29.852,0.001,29.013,0.354,0.02901,0.32837,16.104,16.05,16.167,0,0,-4.112
50,2009-03-13 07:15:00,-0.535,-0.536,0,-5.258,0.03,124.162,0.006,125.018,4.445,0.75011,3.72486,16.325,16.257,16.226,0,0,-3.43
50,2009-03-13 07:30:00,17.212,8.053,0,-4.16,0.123,223.152,0.078,227.38,42.495,17.73564,27.4477,16.286,16.359,16.231,0,0,9.338
50,2009-03-13 07:45:00,438.771,222.76,0,-4.186,1.147,221.26,1.114,230.426,515.648,256.69456,253.78522,16.096,16.487,16.124,0,0,92.367
50,2009-03-13 08:00:00,1142.829,578.04,0,-3.424,2.556,247.349,2.521,253.553,1273.2,639.20711,632.22404,17.643,17.888,16.048,0,0,199.95
50,2009-03-13 08:15:00,1779.388,896.127,0,-2.303,3.904,249.494,3.885,253.28,1956.82,983.9928,974.02458,22.541,22.187,16.12,0,0,293.736
50,2009-03-13 08:30:00,2389.184,1203.305,0,-1.247,5.248,247.968,5.232,251.331,2614.258,1314.96379,1301.33606,27.783,27.097,16.283,0,0,389.448
50,2009-03-13 08:45:00,3005.93,1514.321,0,-0.799,6.721,242.786,6.717,245.993,3283.24,1652.33498,1631.76471,30.786,30.475,16.498,0,0,490.714
50,2009-03-13 09:00:00,2955.76,1490.386,0,-0.168,6.781,236.174,6.719,241.924,3226.414,1625.48736,1601.49589,32.207,32.567,16.787,0,0,484.877
50,2009-03-13 09:15:00,2900.533,1467.555,0,0.667,6.727,233.336,6.554,244.299,3166.468,1601.13565,1569.65127,32.855,33.552,17.162,0,0,478.583
50,2009-03-13 09:30:00,3551.315,1790.08,0,1.589,8.268,233.357,8.184,239.266,3880.826,1958.15294,1929.39568,34.331,35.036,17.565,0,0,589.544
50,2009-03-13 09:45:00,3817.172,1923.976,0,2.722,8.843,234.267,8.992,233.565,4168.589,2100.21648,2071.62308,35.006,34.632,18.006,0,0,642.205
50,2009-03-13 10:00:00,4199.061,2113.446,0,3.373,10.012,226.997,9.901,232.428,4570.19,2301.26963,2272.69396,35.961,34.8,18.412,0,0,711.673
50,2009-03-13 10:15:00,5010.054,2519.03,0,3.93,12.224,221.819,12.083,227.054,5451.657,2743.49348,2711.51546,37.831,35.576,18.771,0,0,873.656
50,2009-03-13 10:30:00,5300.313,2661.247,0,4.401,13.196,217.734,13.11,220.942,5769.288,2896.54962,2873.21786,39.124,36.465,19.097,0,0,948.309
50,2009-03-13 10:45:00,5553.112,2787.638,0,3.686,13.84,217.79,13.772,220.523,6051.123,3037.04276,3014.2136,39.674,36.827,19.308,0,0,998.552
50,2009-03-13 11:00:00,5882.022,2950.541,0,2.738,14.397,222.365,14.458,222.659,6420.4,3219.20382,3201.38891,39.914,36.952,19.232,0,0,1048.471
50,2009-03-13 11:15:00,6011.333,3016.233,0,3.255,14.861,220.245,14.831,222.093,6566.565,3293.86128,3273.06095,40.258,37.159,18.98,0,0,1081.518
50,2009-03-13 11:30:00,6115.111,3065.264,0,3.913,15.32,217.572,15.266,219.335,6681.449,3348.36811,3333.20304,40.604,37.449,18.907,0,0,1115.679
50,2009-03-13 11:45:00,6201.67,3106.212,0,3.338,15.584,217.303,15.561,218.152,6780.922,3394.66327,3386.44995,40.675,37.565,18.834,0,0,1140.173
50,2009-03-13 12:00:00,6111.183,3063.189,0,4.463,15.759,211.404,15.684,213.282,6676.275,3345.11489,3331.51564,40.769,37.872,18.82,0,0,1147.615
50,2009-03-13 12:15:00,6147.653,3085.71,0,4.958,15.846,211.198,15.821,213.031,6716.784,3370.36345,3346.64351,40.784,37.842,18.862,0,0,1154.943
50,2009-03-13 12:30:00,6064.546,3040.186,0,5.168,15.844,208.625,15.865,209.169,6623.597,3318.46619,3305.4545,40.979,38.064,18.935,0,0,1157.28
50,2009-03-13 12:45:00,6152.416,3086.17,0,4.863,15.871,211.124,15.824,212.977,6720.453,3370.14805,3350.749,40.912,37.913,19.049,0,0,1155.829
50,2009-03-13 13:00:00,6147.494,3082.579,0,5.406,15.791,212.191,15.782,213.393,6718.07,3367.76833,3350.70808,41.01,37.981,19.038,0,0,1150.828
50,2009-03-13 13:15:00,5877.709,2953.498,0,6.947,15.554,205.72,15.609,206.321,6419.423,3220.46449,3199.76888,41.229,38.304,19.271,0,0,1140.899
50,2009-03-13 13:30:00,5889.11,2953.631,0,6.889,15.376,208.28,15.481,208.027,6420.4,3220.46599,3202.51328,41.124,38.137,19.511,0,0,1127.11
50,2009-03-13 13:45:00,5883.328,2954.567,0,5.974,15.197,210.474,15.136,213.035,6422.66,3224.49776,3198.57338,40.957,37.863,19.536,0,0,1103.663
50,2009-03-13 14:00:00,5726.855,2874.315,0,7.163,14.855,209.576,14.838,211.238,6247.686,3134.34944,3113.25148,41.058,37.984,19.62,0,0,1080.881
50,2009-03-13 14:15:00,5511.282,2771.531,0,8.253,14.405,207.314,14.412,209.445,6004.634,3018.52134,2986.35817,40.833,37.925,19.8,0,0,1044.123
50,2009-03-13 14:30:00,5337.969,2683.881,0,8.371,13.857,208.712,13.883,210.522,5814.118,2922.67693,2892.12218,40.726,37.799,19.991,0,0,1001.605
50,2009-03-13 14:45:00,5239.739,2635.448,0,7.229,13.269,214.008,13.223,217.143,5710.177,2871.28189,2839.67215,40.24,37.207,20.027,0,0,956.028
50,2009-03-13 15:00:00,5112.404,2568.294,0,7.014,12.716,218.124,12.669,220.915,5572.731,2798.77214,2773.66478,39.924,36.9,19.874,0,0,917.393
50,2009-03-13 15:15:00,4788.235,2407.623,0,9.52,12.066,214.907,12.062,217.262,5213.41,2620.61424,2593.06786,40.085,37.012,20.01,0,0,870.709
50,2009-03-13 15:30:00,4510.623,2269.365,0,9.268,11.185,218.388,11.209,220.341,4911.283,2469.80227,2442.66978,39.764,36.571,20.151,0,0,809.793
50,2009-03-13 15:45:00,4279.69,2152.221,0,8.423,10.442,222.167,10.358,226.347,4663.458,2344.50223,2319.86781,39.349,36.074,20.153,0,0,753.623
50,2009-03-13 16:00:00,3960.717,1991.516,0,8.442,9.567,224.528,9.478,228.937,4317.754,2169.86489,2148.05938,39.088,35.751,20.18,0,0,697.322
50,2009-03-13 16:15:00,3606.163,1813.383,0,7.627,8.613,227.364,8.519,232.045,3933.661,1976.79136,1958.28613,38.419,35.078,20.21,0,0,632.98
50,2009-03-13 16:30:00,3228.992,1624.404,0,7.39,7.604,231.353,7.564,234.623,3534.026,1774.68837,1759.20821,38.094,35.997,20.069,0,0,566.686
50,2009-03-13 16:45:00,2858.707,1437.3,0,7.319,6.634,234.8,6.603,237.906,3127.984,1570.89332,1557.6632,37.265,36.545,20.042,0,0,504.729
50,2009-03-13 17:00:00,2421.943,1217.572,0,7.196,5.587,236.383,5.54,240.181,2651.357,1330.60274,1320.67182,35.72,35.518,19.964,0,0,432.31
50,2009-03-13 17:15:00,1946.648,978.087,0,7.983,4.533,234.752,4.493,238.117,2134.076,1069.85968,1064.13082,34.758,34.544,19.975,0,0,359.729
50,2009-03-13 17:30:00,1478.339,742.478,0,8.258,3.472,234.295,3.426,238.126,1629.091,815.81968,813.47224,33.397,33.21,20.041,0,0,288.636
50,2009-03-13 17:45:00,1038.887,521.122,0,7.616,2.487,232.631,2.44,236.651,1156.396,577.42844,578.5533,30.818,30.131,20.018,0,0,221.25
50,2009-03-13 18:00:00,616.029,313,0,7.371,1.525,229.208,1.518,233.054,703.918,353.77597,349.5422,26.33,26.088,19.916,0,0,152.484
50,2009-03-13 18:15:00,327.284,163.768,0,7.214,0.909,218.845,0.868,222.401,392.866,193.04407,198.93011,22.965,24.143,19.958,0,0,95.617
50,2009-03-13 18:30:00,155.404,77.124,0,6.728,0.509,210.252,0.473,210.849,207.385,99.73158,107.01827,21.904,23.292,19.89,0,0,45.952
50,2009-03-13 18:45:00,71.12,35.212,0,6.248,0.312,198.954,0.281,198.169,117.909,55.68549,62.07365,21.141,22.472,19.793,0,0,14.282
50,2009-03-13 19:00:00,11.7,5.553,0,4.884,0.124,207.393,0.092,207.111,43.484,19.05421,25.71673,21.072,22.267,19.706,0,0,1.989
50,2009-03-13 19:15:00,-0.951,-0.769,0,3.751,0.048,137.285,0.018,138.112,9.224,2.48602,6.58968,20.768,21.818,19.611,0,0,-4.706
50,2009-03-13 19:30:00,0.463,0.003,0,3.407,0.008,68.11,0,66.778,0.613,0,0.54488,20.102,20.99,19.452,0,0,-7.96
50,2009-03-13 19:45:00,0.649,0.082,0,3.372,0.007,4.199,0,3.396,0.033,0,0.02939,19.705,20.475,19.29,0,0,-7.826
50,2009-03-13 20:00:00,0.645,0.074,0,3.102,0.007,0.392,0,0.009,0.003,0,0.00274,19.685,20.241,19.207,0,0,-7.098
50,2009-03-13 20:15:00,0.638,0.066,0,2.619,0.007,0.197,0,0.007,0.001,0,0.00138,19.496,19.947,19.196,0,0,-7.486
50,2009-03-13 20:30:00,0.635,0.064,0,1.818,0.007,0.175,0,0.008,0.001,0,0.00123,19.269,19.687,19.143,0,0,-6.524
50,2009-03-13 20:45:00,0.635,0.063,0,1.301,0.007,0.163,0,0.008,0.001,0,0.00114,19.314,19.428,19.067,0,0,-6.29
50,2009-03-13 21:00:00,0.635,0.064,0,1.121,0.007,0.154,0,0.008,0.001,0,0.00108,19.038,19.074,18.947,0,0,-5.882
50,2009-03-13 21:15:00,0.635,0.064,0,0.301,0.008,0.163,0.001,0.008,0.001,0.00001,0.0013,18.847,18.884,18.82,0,0,-6.524
50,2009-03-13 21:30:00,0.635,0.063,0,1.024,0.008,0.139,0,0.008,0.001,0,0.00111,17.799,17.708,18.649,0,0,-5.347
50,2009-03-13 21:45:00,0.635,0.063,0,0.399,0.008,0.16,0,0.007,0.001,0,0.00128,17.227,16.905,18.242,0,0,-6.305
50,2009-03-13 22:00:00,0.635,0.063,0,0.633,0.008,0.14,0,0.008,0.001,0,0.00112,16.819,16.611,17.913,0,0,-6.043
50,2009-03-13 22:15:00,0.635,0.063,0,0.102,0.008,0.118,0,0.007,0.001,0,0.00094,16.953,16.648,17.666,0,0,-7.514
50,2009-03-13 22:30:00,0.635,0.063,0,0.08,0.009,0.115,0,0.008,0.001,0,0.00104,16.996,16.741,17.487,0,0,-6.301
50,2009-03-13 22:45:00,0.635,0.063,0,0.44,0.009,0.138,0,0.008,0.001,0,0.00124,16.509,16.331,17.382,0,0,-5.661
50,2009-03-13 23:00:00,0.635,0.063,0,1.005,0.009,0.178,0.001,0.009,0.002,0.00001,0.0016,16.243,16.281,17.188,0,0,-4.836
50,2009-03-13 23:15:00,0.643,0.071,0,0.873,0.009,0.204,0,0.008,0.002,0,0.00184,16.407,16.369,17.007,0,0,-6.086
50,2009-03-13 23:30:00,0.635,0.063,0,0.523,0.009,0.244,0,0.008,0.002,0,0.0022,16.743,16.489,16.99,0,0,-6.959
50,2009-03-13 23:45:00,0.635,0.063,0,1.053,0.009,0.264,0,0.008,0.002,0,0.00238,16.738,16.485,17.078,0,0,-5.731
50,2009-03-14 00:00:00,0.637,0.066,0,0.449,0.009,0.264,0.001,0.008,0.002,0.00001,0.00238,16.773,16.643,17.08,0,0,-6.047
50,2009-03-14 00:15:00,0.644,0.073,0,0.456,0.009,0.266,0,0.008,0.002,0,0.00239,16.978,16.873,17.203,0,0,-6.103
50,2009-03-14 00:30:00,0.639,0.068,0,0.176,0.009,0.28,0,0.008,0.003,0,0.00252,17.087,17.075,17.306,0,0,-6.281
50,2009-03-14 00:45:00,0.635,0.063,0,-0.084,0.009,0.291,0,0.008,0.003,0,0.00262,17.241,17.226,17.415,0,0,-7.15
50,2009-03-14 01:00:00,0.635,0.064,0,-0.392,0.009,0.316,0,0.008,0.003,0,0.00284,17.305,17.279,17.483,0,0,-6.586
50,2009-03-14 01:15:00,0.635,0.063,0,-0.763,0.009,0.322,0.001,0.008,0.003,0.00001,0.0029,17.385,17.391,17.544,0,0,-6.42
50,2009-03-14 01:30:00,0.635,0.063,0,-1.184,0.008,0.33,0,0.007,0.003,0,0.00264,17.276,17.294,17.586,0,0,-7.789
50,2009-03-14 01:45:00,0.635,0.063,0,-1.036,0.008,0.336,0,0.007,0.003,0,0.00269,17.304,17.297,17.598,0,0,-7.059
50,2009-03-14 02:00:00,0.635,0.063,0,-1.857,0.008,0.34,0,0.007,0.003,0,0.00272,17.343,17.341,17.599,0,0,-7.548
50,2009-03-14 02:15:00,0.635,0.063,0,-1.93,0.008,0.348,0,0.007,0.003,0,0.00278,17.345,17.305,17.551,0,0,-6.974
50,2009-03-14 02:30:00,0.635,0.063,0,-1.566,0.008,0.349,0,0.008,0.003,0,0.00279,17.3,17.29,17.511,0,0,-5.215
50,2009-03-14 02:45:00,0.635,0.063,0,-1.547,0.008,0.348,0,0.008,0.003,0,0.00278,17.247,17.28,17.49,0,0,-6.108
50,2009-03-14 03:00:00,0.635,0.063,0,-0.761,0.008,0.345,0.001,0.008,0.003,0.00001,0.00276,17.109,17.108,17.434,0,0,-4.734
50,2009-03-14 03:15:00,0.635,0.064,0,-1.271,0.008,0.343,0,0.008,0.003,0,0.00274,17.093,17.196,17.393,0,0,-6.329
50,2009-03-14 03:30:00,0.635,0.063,0,-0.55,0.008,0.336,0,0.008,0.003,0,0.00269,17.049,17,17.409,0,0,-6.214
50,2009-03-14 03:45:00,0.635,0.063,0,0.748,0.008,0.332,0,0.007,0.003,0,0.00266,16.201,16.218,17.327,0,0,-6.103
