Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,466290,-,-,-,39.73,-105.18,-7,1820,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,22,18,0,0,0,0,0,0,0,7,-268.8522095,13.40206299,752.0923462,74.09407425,91.33738847,17.98646355,210.933136,2.358415365,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,22,18,30,0,0,0,0,0,0,7,-269.3951172,12.85192261,752.2896118,75.08055878,97.09977254,17.48997688,210.933136,2.533380985,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,22,19,0,0,0,0,0,0,0,7,-269.9379333,12.30178223,752.4868774,76.07769394,102.8117996,16.99349022,225.908432,2.708346844,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,22,19,30,0,0,0,0,0,0,7,-270.436499,11.79650269,752.6465454,75.9462471,108.4282215,16.28733826,225.908432,2.876514196,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,22,20,0,0,0,0,0,0,0,8,-270.9349731,11.29122314,752.8062134,75.78835678,113.8964432,15.58118629,236.679306,3.044681549,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,22,20,30,0,0,0,0,0,0,7,-271.4078735,10.81188354,752.8218994,75.51256943,119.1523297,14.67197037,236.679306,3.135513306,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,22,21,0,0,0,0,0,0,0,0,-271.8807434,10.33254395,752.8375854,75.20806885,124.1151913,13.76275539,244.0003662,3.226345062,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,22,21,30,0,0,0,0,0,0,0,-272.3534302,9.853326416,752.7692871,74.98741531,128.682205,12.92865276,244.0003662,3.253451586,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,22,22,0,0,0,0,0,0,0,1,-272.8260254,9.374139404,752.7009888,74.721241,132.7235664,12.09455013,248.8455811,3.280558109,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,22,22,30,0,0,0,0,0,0,0,-273.294043,8.899560547,752.6281738,74.52442551,136.0817201,11.47528172,248.8455811,3.268760204,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,22,23,0,0,0,0,0,0,0,1,-273.7619385,8.424981689,752.5552979,74.27207565,138.580759,10.85601425,251.9130859,3.256962538,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,22,23,30,0,0,0,0,0,0,0,-274.1970581,7.983636475,752.4417725,73.88798904,140.0526449,10.51425076,251.9130859,3.25147295,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,0,0,0,0,0,0,0,0,1,-274.6320557,7.542321777,752.328186,73.42928314,140.3792275,10.17248726,253.8544769,3.245983601,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,0,30,0,0,0,0,0,0,0,-275.0027832,7.166162109,752.2080078,72.68500519,139.5321408,10.04782677,253.8544769,3.276229382,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,1,0,0,0,0,0,0,0,-15,-275.3734497,6.790002441,752.0878906,71.85910034,137.5836867,9.923166275,253.9706421,3.306474924,1,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,1,30,0,0,0,0,0,0,-15,-275.6237854,6.535974121,751.9064331,70.74471283,134.6801514,9.952900887,253.9706421,3.329257965,1,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,2,0,0,0,0,0,0,0,-15,-275.8740601,6.281945801,751.7249756,69.59057617,130.9976552,9.982635498,252.6681213,3.352041006,1,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,2,30,0,0,0,0,0,0,-15,-276.000647,6.153466797,751.6549072,68.5715332,126.7061123,10.15061951,252.6681213,3.389827728,1,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,3,0,0,0,0,0,0,0,0,-276.1271729,6.024987793,751.5848389,67.54987335,121.951141,10.31860352,252.3579254,3.427614212,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,3,30,0,0,0,0,0,0,-15,-276.1892456,5.961968994,751.5598145,67.08917236,116.8501251,10.57041073,252.3579254,3.454917908,1,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,4,0,0,0,0,0,0,0,0,-276.2513184,5.898950195,751.5348511,66.63131332,111.4954054,10.82221699,253.2933807,3.482221603,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,4,30,0,0,0,0,0,0,0,-276.2843994,5.865350342,751.534729,66.55150223,105.9597264,11.01976967,253.2933807,3.490288973,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,5,0,0,0,0,0,0,0,0,-276.3174805,5.831781006,751.5346069,66.46670151,100.3016497,11.21732235,254.5690765,3.498356342,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,5,30,0,0,0,0,0,0,0,-275.6425232,6.517022705,751.5473633,66.61685181,94.57020686,11.29011917,254.5690765,3.482333183,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,6,0,11,137,14,11,137,14,1,-274.9673218,7.202294922,751.5601196,66.69148254,88.80618241,11.36291504,255.1854553,3.466309786,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,6,30,33,466,89,33,466,89,3,-273.0546326,9.142541504,751.5986328,67.3145752,83.0574715,11.3733778,255.1854553,3.204274654,4,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,7,0,62,453,161,47,643,188,3,-271.1408142,11.08278809,751.637085,67.49810028,77.36031044,11.38384056,254.6970215,2.942239285,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,7,30,57,750,291,57,750,291,0,-268.496405,13.76268921,751.6231689,65.83996201,71.76142857,11.42996979,254.6970215,2.986585855,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,8,0,64,819,393,64,819,393,0,-265.8515381,16.44255981,751.6092529,64.12704468,66.31406022,11.47609806,250.8837433,3.030932426,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,8,30,70,867,489,70,867,489,0,-263.7616638,18.5602356,751.5278931,61.83810043,61.08289256,11.57958031,250.8837433,3.07250309,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,9,0,74,901,577,74,901,577,0,-261.6722473,20.67791138,751.4465332,59.60282135,56.14907642,11.6830616,247.9527435,3.114073992,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,9,30,78,926,653,78,926,653,0,-260.4169983,21.95046387,751.2227173,57.48542213,51.61563088,11.9323349,247.9527435,2.969470739,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,10,0,81,944,717,81,944,717,0,-259.1620544,23.22298584,750.9989014,55.44718933,47.61195763,12.18160915,242.1334534,2.824867487,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,10,30,219,702,722,83,955,767,8,-258.3470215,24.04961548,750.6624756,53.43671417,44.29412562,12.60220146,242.1334534,2.704391479,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,11,0,84,963,802,84,963,802,0,-257.5321411,24.87624512,750.3259888,51.52781105,41.83504026,13.02279377,234.0244293,2.583915472,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,11,30,85,965,821,85,965,821,1,-257.1392883,25.27483521,750.0830078,48.97412872,40.398369,13.58613968,234.0244293,2.5256567,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,12,0,321,554,746,85,965,823,8,-256.7464661,25.67342529,749.8399658,46.57236481,40.09780126,14.14948654,227.7639618,2.46739769,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,12,30,325,532,726,85,960,810,8,-256.7977661,25.6213623,749.638916,44.74935341,40.95918221,14.89520168,227.7639618,2.460523129,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,13,0,360,323,597,83,951,780,7,-256.8491272,25.56929932,749.4378052,42.98612118,42.91081299,15.64091682,226.3297272,2.453648329,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,13,30,358,185,488,81,938,736,7,-257.1911682,25.22225342,749.234314,41.91421604,45.80942106,16.33344841,226.3297272,2.465462208,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,14,0,261,471,567,79,920,677,8,-257.5332397,24.87523804,749.0308228,40.8482008,49.48258997,17.0259819,227.4645844,2.477275848,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,14,30,256,388,486,76,898,606,8,-258.0646423,24.33617554,748.9354248,40.62337112,53.76351624,17.41999435,227.4645844,2.538818121,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,15,0,221,370,414,71,867,524,8,-258.596106,23.79711304,748.8399658,40.37912273,58.50869748,17.81400871,230.4841309,2.600360394,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,15,30,193,275,315,66,825,434,7,-259.3448853,23.03774414,748.9223633,41.24821758,63.60200953,17.89646912,230.4841309,2.628791094,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,16,0,124,431,279,60,768,336,8,-260.0937866,22.27834473,749.0047607,42.13329315,68.95180126,17.97892761,232.9309082,2.657221794,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,16,30,89,384,192,52,683,234,8,-261.4830688,20.86989746,749.1411133,46.06114769,74.48568865,17.8247509,232.9309082,2.435589552,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,17,0,55,311,109,40,550,134,8,-262.8726868,19.46141968,749.2774048,50.42481804,80.14528084,17.67057419,232.0721588,2.21395731,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,17,30,25,171,37,23,315,46,7,-264.1322693,18.18493042,749.3723755,55.23876381,85.88141424,17.35042,232.0721588,2.10616231,4,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,18,0,0,0,0,0,0,0,7,-265.3920349,16.90841064,749.4673462,60.55430984,91.65342837,17.03026581,232.6997223,1.99836731,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,18,30,0,0,0,0,0,0,7,-266.024054,16.26799927,749.5853271,61.91107178,97.41723259,16.69509888,232.6997223,2.058468342,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,19,0,0,0,0,0,0,0,7,-266.6561035,15.62758789,749.7032471,63.29444885,103.1327504,16.35993004,239.5007935,2.118569613,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,19,30,0,0,0,0,0,0,7,-267.2027954,15.07366333,749.7243652,65.15114784,108.7547631,16.03595352,239.5007935,2.399703026,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,20,0,0,0,0,0,0,0,1,-267.7494873,14.51973877,749.7454224,67.06745338,114.2306882,15.71197605,250.9389191,2.680836439,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,20,30,0,0,0,0,0,0,8,-268.2211365,14.04189453,749.6322021,65.0021801,119.4963311,15.31287766,250.9389191,2.960686207,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,21,0,0,0,0,0,0,0,0,-268.6927551,13.56401978,749.5189819,62.78952599,124.4707689,14.91378021,258.4142761,3.240535975,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,21,30,0,0,0,0,0,0,1,-269.1170105,13.13414917,749.407959,64.22472763,129.0506026,14.30063057,258.4142761,3.407386303,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,22,0,0,0,0,0,0,0,1,-269.5412659,12.70424805,749.296936,65.70931053,133.1048708,13.68748188,260.7299805,3.574236393,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,22,30,0,0,0,0,0,0,1,-269.958136,12.28182373,749.2824097,66.11094284,136.4740372,12.99452305,260.7299805,3.644320965,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,23,0,0,0,0,0,0,0,0,-270.3750061,11.8593689,749.2678833,66.50989532,138.9793772,12.30156517,259.7095947,3.714405537,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,23,23,30,0,0,0,0,0,0,0,-270.8437256,11.38430176,749.2779541,67.45633888,140.4498008,11.77655888,259.7095947,3.737639189,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,0,0,0,0,0,0,0,0,0,-271.3124756,10.90923462,749.2880859,68.40981102,140.7652217,11.25155354,257.9482422,3.760872841,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,0,30,0,0,0,0,0,0,0,-271.7444519,10.47136841,749.203125,68.12468529,139.8977683,11.03481483,257.9482422,3.805510759,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,1,0,0,0,0,0,0,0,-15,-272.1764282,10.03347168,749.1181641,67.82648087,137.9226516,10.81807709,255.7951813,3.850148678,1,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,1,30,0,0,0,0,0,0,-15,-272.5884766,9.615716553,748.9361572,67.47960281,134.9900268,10.90629673,255.7951813,3.810020924,1,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,2,0,0,0,0,0,0,0,-15,-273.0005249,9.197961426,748.7542114,67.12003326,131.2792852,10.99451733,250.0268707,3.769893169,1,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,2,30,0,0,0,0,0,0,-15,-273.2699036,8.924798584,748.7073975,66.72591782,126.9623647,11.23795128,250.0268707,3.798071146,1,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,3,0,0,0,0,0,0,0,7,-273.5392212,8.65166626,748.6605835,66.32390404,122.1858003,11.48138523,245.0251923,3.826249123,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,3,30,0,0,0,0,0,0,-15,-273.6506714,8.538659668,748.6427002,65.98338127,117.0671901,11.66313457,245.0251923,3.839570522,1,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,4,0,0,0,0,0,0,0,7,-273.7620605,8.425683594,748.6247559,65.63529778,111.6987423,11.84488392,242.5021515,3.852891684,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,4,30,0,0,0,0,0,0,7,-273.8490662,8.337457275,748.6345215,65.45485115,106.1529464,11.78443527,242.5021515,3.855926514,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,5,0,0,0,0,0,0,0,7,-273.9360107,8.249230957,748.6442871,65.26814079,100.4881081,11.72398758,241.8827515,3.858961582,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,5,30,0,0,0,0,0,0,7,-273.5858215,8.604394531,748.7272949,64.45544243,94.75305959,11.5510788,241.8827515,3.832073689,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,6,0,8,0,8,10,123,13,7,-273.2356018,8.959588623,748.8103638,63.60385704,88.9883675,11.37817001,242.8349457,3.805186033,4,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,6,30,43,119,57,32,459,86,6,-271.702887,10.5135437,748.90625,58.65019608,83.24218412,11.2261076,242.8349457,3.542918205,4,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,7,0,82,181,121,46,641,185,7,-270.1697144,12.06746826,749.0020752,54.05791855,77.55054498,11.07404518,243.0072174,3.280650377,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,7,30,128,185,185,56,749,288,6,-267.9897522,14.2763916,749.1086426,47.70548439,71.96039449,10.96682739,243.0072174,3.315023899,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,8,0,177,184,251,64,820,391,7,-265.8096069,16.48534546,749.21521,42.14390373,66.5251853,10.85960865,241.2722168,3.349397421,3,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,8,30,140,592,425,70,869,487,8,-264.0986084,18.21904907,749.163269,39.08175468,61.30984365,10.81363964,241.2722168,3.398948669,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,9,0,267,165,359,74,904,575,6,-262.3879456,19.95272217,749.1113281,36.28384781,56.39569847,10.76767063,242.2992096,3.448499918,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,9,30,306,201,430,78,930,652,6,-261.3068604,21.04854736,748.8776855,34.34534454,51.88572251,10.68750095,242.2992096,3.285317183,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,10,0,251,571,634,81,949,717,7,-260.2259583,22.14437256,748.644104,32.53777409,47.90877052,10.60733032,240.8904266,3.122134447,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,10,30,308,465,639,83,962,768,7,-259.5404114,22.83950195,748.4171143,30.94747066,44.61949416,10.60141277,240.8904266,2.920184612,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,11,0,331,427,648,84,971,804,7,-258.8549866,23.53463135,748.1900635,29.4666748,42.1882222,10.59549618,234.483139,2.718234777,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,11,30,330,525,728,85,975,824,8,-258.578009,23.81554565,747.9869385,28.9721384,40.77508882,10.80876923,234.483139,2.575912476,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,12,0,364,354,634,85,975,827,7,-258.3010925,24.09642944,747.7838745,28.50819874,40.49036245,11.02204323,224.8380737,2.433589935,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,12,30,354,365,628,85,971,814,7,-258.3382019,24.05880127,747.5274048,28.91950798,41.3581321,11.46736717,224.8380737,2.335324287,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,13,0,380,174,506,84,962,784,6,-258.3753418,24.02114258,747.2709351,29.340312,43.30740122,11.91269112,212.7497101,2.237058878,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,13,30,353,131,445,82,950,739,6,-258.301886,24.0956665,747.0402832,30.46745396,46.19739131,12.49902058,212.7497101,2.218797207,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,14,0,324,194,450,79,932,680,6,-258.2284607,24.17019043,746.8095703,31.63373756,49.85860537,13.08535099,204.2646332,2.200535536,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,14,30,242,36,263,76,908,608,6,-258.7762817,23.61455688,746.6838379,33.09764481,54.12661582,13.68480396,204.2646332,2.222029686,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,15,0,212,408,423,71,876,525,3,-259.3241943,23.05892334,746.5580444,34.63215256,58.85947668,14.28425789,197.6495972,2.243523836,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,15,30,66,832,432,66,832,432,0,-260.3346924,22.03432617,746.6361084,36.17359924,63.94193165,14.85813999,197.6495972,2.181960583,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,16,0,103,536,293,60,772,333,7,-261.345343,21.009729,746.7141724,37.80181503,69.28274461,15.43202209,192.2565613,2.120397568,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,16,30,81,436,195,51,684,230,8,-262.9648804,19.36821899,746.9780884,42.20297241,74.80969029,15.88491631,192.2565613,1.776247501,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,17,0,48,388,113,39,544,130,3,-264.5847229,17.72667847,747.2420044,47.14489555,80.46440873,16.33781052,177.431427,1.432097554,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,17,30,23,204,36,22,299,42,7,-266.0228638,16.26949463,747.5662842,51.54866791,86.1976854,16.47151566,177.431427,1.254529357,4,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,18,0,0,0,0,0,0,0,8,-267.4610046,14.81231079,747.8905029,56.38274193,91.96904358,16.60521889,172.3096619,1.07696116,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,18,30,0,0,0,0,0,0,7,-268.3276733,13.93413696,748.255249,58.43294334,97.73416459,16.47923279,172.3096619,1.084902763,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,19,0,0,0,0,0,0,0,7,-269.1942505,13.05599365,748.6199951,60.56850624,103.4530807,16.35324478,208.4156189,1.092844486,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,19,30,0,0,0,0,0,0,7,-269.7839111,12.45845947,748.7564697,60.52289581,109.0806095,16.02006912,208.4156189,1.31453836,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,20,0,0,0,0,0,0,0,7,-270.3735413,11.86092529,748.8930054,60.41757202,114.5641901,15.68689537,233.7331543,1.536232233,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,20,30,0,0,0,0,0,0,7,-270.9100403,11.31716309,748.8474731,62.50988197,119.8395793,15.08014488,233.7331543,1.749232054,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,21,0,0,0,0,0,0,0,7,-271.4465393,10.77340088,748.8019409,64.67620659,124.8256327,14.47339344,248.8670654,1.962231755,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,21,30,0,0,0,0,0,0,7,-271.9544128,10.25859985,748.7398682,65.88860321,129.418386,13.80621052,248.8670654,2.136259317,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,22,0,0,0,0,0,0,0,7,-272.4622253,9.743768311,748.6777954,67.12568665,133.4857205,13.13902855,258.567627,2.31028676,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,22,30,0,0,0,0,0,0,7,-272.9434875,9.255853271,748.5681152,68.48588943,136.8660956,12.52262402,258.567627,2.444437027,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,23,0,0,0,0,0,0,0,8,-273.4246277,8.767938232,748.4584351,69.87586975,139.3779102,11.90621948,262.7095642,2.578587532,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,24,23,30,0,0,0,0,0,0,7,-273.8547424,8.331719971,748.3846436,70.02015305,140.8469403,11.4498682,262.7095642,2.718657255,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,0,0,0,0,0,0,0,0,8,-274.2848267,7.895501709,748.310791,70.15073395,141.1511098,10.99351788,263.6548767,2.858726978,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,0,30,0,0,0,0,0,0,7,-274.6420654,7.533074951,748.2246094,70.35432816,140.2630721,10.7066021,263.6548767,2.995870352,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,1,0,0,0,0,0,0,0,-15,-274.9992737,7.170648193,748.1383667,70.53881073,138.2610476,10.41968632,262.6510925,3.133013725,1,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,1,30,0,0,0,0,0,0,-15,-275.3703674,6.794061279,748.1601563,71.2044754,135.2991556,10.1820879,262.6510925,3.196897984,1,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,2,0,0,0,0,0,0,0,-15,-275.7414307,6.417443848,748.1818848,71.8572998,131.560101,9.944489479,261.8425903,3.26078248,1,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,2,30,0,0,0,0,0,0,-15,-276.0835022,6.070123291,748.2956543,71.99095154,127.2178402,9.806019783,261.8425903,3.328850985,1,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,3,0,0,0,0,0,0,0,0,-276.4255432,5.722833252,748.4094238,72.10694504,122.4197984,9.667550087,260.9085388,3.396919489,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,3,30,0,0,0,0,0,0,-15,-276.6915649,5.452630615,748.6021729,72.55173111,117.2837613,9.503451347,260.9085388,3.47364974,1,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,4,0,0,0,0,0,0,0,0,-276.9575256,5.182427979,748.7949219,73.0010643,111.901783,9.339352608,260.7363281,3.550379992,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,4,30,0,0,0,0,0,0,0,-277.1784424,4.957940674,749.078064,73.85247612,106.3460844,9.18643856,260.7363281,3.615018368,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,5,0,0,0,0,0,0,0,1,-277.3993286,4.733453369,749.3612061,74.72170448,100.6747061,9.033524513,261.1912231,3.679656982,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,5,30,0,0,0,0,0,0,1,-276.9754395,5.164025879,749.6644897,73.14217949,94.93627535,8.884954453,261.1912231,3.699452639,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,6,0,0,0,0,0,0,0,3,-276.5514282,5.594598389,749.9677734,71.57634735,89.17106359,8.736383438,261.399292,3.719248295,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,6,30,38,7,39,32,462,85,3,-274.6884521,7.485559082,750.2341919,65.75114822,83.42767846,8.587076187,261.399292,3.548995733,4,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,7,0,78,33,85,46,648,184,3,-272.8240723,9.376550293,750.5006104,60.38057327,77.74178097,8.437767982,261.1630249,3.378743172,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,7,30,90,0,90,56,758,289,3,-270.3740601,11.86010132,750.6099854,53.28942871,72.16056175,8.331001282,261.1630249,3.549866676,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,8,0,101,0,101,64,830,392,3,-267.9231628,14.34365234,750.7192993,47.19565201,66.73768744,8.224233627,261.4688721,3.720989943,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,8,30,179,24,191,70,880,489,3,-265.9885925,16.3038269,750.6409302,43.04298496,61.53831097,8.110715866,261.4688721,3.820311069,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,9,0,183,14,191,75,915,578,3,-264.0540833,18.26403198,750.562561,39.28160286,56.64391984,7.997197628,262.4928589,3.919632435,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,9,30,279,59,315,78,941,656,3,-262.6418823,19.69521484,750.3774414,37.17406273,52.15741356,7.997376442,262.4928589,3.848045826,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,10,0,338,141,432,81,960,721,3,-261.2299255,21.12642822,750.1923828,35.19350243,48.20707016,7.997555733,261.6479187,3.776459455,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,10,30,355,273,549,83,972,772,3,-260.2770142,22.09249268,750.0169678,34.24895763,44.94610454,8.114280701,261.6479187,3.687581539,0,,,,,,,,,,,,,,,,,,,,,,,,,
2005,9,25,11,0,85,980,807,85,980,807,1,-259.3242859,23.05855713,749.8415527,33.33898544,42.54228394,8.231005669,259.5588379,3.598703623,0,,,,,,,,,,,,,,,,,,,,,,,,,
